epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,684.675,1.47669,1.66818,0.02199,0.59501,0.56185,0.59276,0.29581,1.64812,1.60566,0.03603,0.000949524,0.000949524,0.000949524
31,710.262,1.51895,1.65266,0.02206,0.50877,0.6382,0.61214,0.30016,1.68363,1.56217,0.03694,0.000946048,0.000946048,0.000946048
32,734.575,1.48868,1.67092,0.02204,0.63007,0.58685,0.63032,0.31162,1.66838,1.51179,0.03614,0.000942464,0.000942464,0.000942464
33,762.597,1.48467,1.63955,0.02168,0.59962,0.62895,0.65251,0.32259,1.57319,1.49385,0.03449,0.000938772,0.000938772,0.000938772
34,795.645,1.48458,1.65318,0.02219,0.64987,0.61053,0.67121,0.32066,1.64015,1.43435,0.03695,0.000934973,0.000934973,0.000934973
35,818.538,1.48831,1.68577,0.02176,0.63943,0.62616,0.67242,0.33246,1.61265,1.45554,0.03688,0.000931067,0.000931067,0.000931067
36,840.145,1.46625,1.59526,0.02161,0.56545,0.6316,0.65043,0.32773,1.63876,1.42697,0.03697,0.000927057,0.000927057,0.000927057
37,862.402,1.48648,1.66232,0.02209,0.64892,0.61332,0.67142,0.33459,1.64301,1.42433,0.03677,0.000922942,0.000922942,0.000922942
38,885.051,1.48372,1.62589,0.02208,0.59648,0.62043,0.63999,0.31151,1.65094,1.48258,0.037,0.000918725,0.000918725,0.000918725
39,906.927,1.4851,1.6039,0.02178,0.64979,0.62865,0.6682,0.34259,1.62053,1.4098,0.03589,0.000914405,0.000914405,0.000914405
40,935.336,1.50012,1.59343,0.02215,0.597,0.58772,0.61855,0.30783,1.68208,1.48421,0.0391,0.000909984,0.000909984,0.000909984
41,956.963,1.47637,1.57434,0.02194,0.62457,0.61424,0.66472,0.33645,1.622,1.40439,0.03627,0.000905463,0.000905463,0.000905463
42,977.574,1.47616,1.62469,0.02199,0.58289,0.60804,0.64338,0.32432,1.60633,1.42418,0.03546,0.000900844,0.000900844,0.000900844
43,997.48,1.47244,1.56694,0.02147,0.60376,0.59938,0.64631,0.31526,1.67363,1.43116,0.0376,0.000896127,0.000896127,0.000896127
44,1023.26,1.49254,1.5783,0.0223,0.6108,0.627,0.66525,0.3294,1.65342,1.40155,0.03784,0.000891313,0.000891313,0.000891313
45,1048.15,1.46426,1.55326,0.02178,0.67373,0.65117,0.68219,0.35041,1.60411,1.36723,0.03615,0.000886404,0.000886404,0.000886404
46,1071.58,1.46174,1.59296,0.02169,0.57242,0.63185,0.63455,0.32036,1.60412,1.43046,0.03668,0.000881401,0.000881401,0.000881401
47,1092.55,1.47696,1.5573,0.02193,0.61309,0.64115,0.66682,0.33856,1.59732,1.41954,0.03538,0.000876305,0.000876305,0.000876305
48,1113.54,1.45325,1.56649,0.02134,0.63619,0.68124,0.69567,0.34981,1.61039,1.34602,0.03618,0.000871117,0.000871117,0.000871117
49,1140.87,1.46908,1.54513,0.02141,0.59855,0.63441,0.66605,0.32996,1.62059,1.42852,0.03708,0.000865839,0.000865839,0.000865839
50,1165.06,1.46451,1.53695,0.0219,0.61838,0.61249,0.65444,0.32564,1.62586,1.42339,0.03665,0.000860473,0.000860473,0.000860473
51,1188.31,1.46571,1.52401,0.02164,0.65153,0.62123,0.66226,0.34335,1.56513,1.38378,0.0354,0.000855018,0.000855018,0.000855018
52,1209.57,1.45485,1.52852,0.0213,0.59014,0.65765,0.66055,0.32565,1.66509,1.36808,0.03725,0.000849477,0.000849477,0.000849477
53,1233.95,1.46737,1.53981,0.02171,0.64319,0.63274,0.66636,0.33288,1.66949,1.38054,0.03779,0.000843851,0.000843851,0.000843851
54,1259.84,1.45537,1.51673,0.02136,0.67188,0.6302,0.69146,0.32378,1.71721,1.35948,0.03776,0.000838141,0.000838141,0.000838141
55,1279.33,1.45272,1.50742,0.02124,0.60775,0.65716,0.67781,0.3509,1.56776,1.35272,0.03444,0.000832349,0.000832349,0.000832349
56,1300.09,1.44121,1.52365,0.02105,0.63771,0.63402,0.68369,0.35954,1.54916,1.35125,0.034,0.000826477,0.000826477,0.000826477
57,1321.13,1.44393,1.51,0.02084,0.63404,0.6428,0.67934,0.34898,1.60822,1.36243,0.03609,0.000820525,0.000820525,0.000820525
58,1342.5,1.45508,1.5359,0.02124,0.64062,0.66842,0.69881,0.34412,1.62752,1.31962,0.03655,0.000814495,0.000814495,0.000814495
59,1364.99,1.43872,1.47579,0.02118,0.62189,0.6364,0.67519,0.34499,1.64332,1.3475,0.03694,0.000808389,0.000808389,0.000808389
60,1387.45,1.44685,1.48991,0.02138,0.62086,0.62828,0.66494,0.33185,1.5919,1.40764,0.03561,0.000802208,0.000802208,0.000802208
61,1406.67,1.43177,1.48124,0.02119,0.66034,0.63717,0.67077,0.33469,1.63672,1.33914,0.03631,0.000795954,0.000795954,0.000795954
62,1425.74,1.43807,1.48956,0.02095,0.6498,0.62317,0.68263,0.33314,1.67245,1.36446,0.03876,0.000789628,0.000789628,0.000789628
63,1444.76,1.42434,1.45734,0.02104,0.62149,0.67852,0.68288,0.34045,1.64365,1.32901,0.03643,0.000783231,0.000783231,0.000783231
64,1463.87,1.44335,1.45475,0.02102,0.61759,0.6326,0.669,0.339,1.61228,1.35486,0.03586,0.000776766,0.000776766,0.000776766
65,1482.31,1.41747,1.45626,0.02079,0.66833,0.62229,0.68494,0.34838,1.60584,1.39982,0.03548,0.000770234,0.000770234,0.000770234
66,1501.77,1.43849,1.46715,0.0207,0.65391,0.59867,0.65997,0.34605,1.55029,1.43066,0.03465,0.000763637,0.000763637,0.000763637
67,1519.82,1.41589,1.46501,0.02082,0.6769,0.65439,0.69913,0.35288,1.63672,1.31916,0.03681,0.000756976,0.000756976,0.000756976
68,1539.29,1.41131,1.44353,0.0204,0.69982,0.63307,0.71007,0.35996,1.61346,1.33678,0.03529,0.000750252,0.000750252,0.000750252
69,1558.89,1.41532,1.45124,0.02065,0.6193,0.65466,0.68809,0.35647,1.58557,1.30684,0.03541,0.000743468,0.000743468,0.000743468
70,1577.89,1.41183,1.43522,0.02039,0.67537,0.65219,0.70546,0.36247,1.58081,1.29999,0.03489,0.000736625,0.000736625,0.000736625
71,1601.08,1.42314,1.47978,0.02081,0.68927,0.605,0.68949,0.35323,1.66735,1.31862,0.0377,0.000729725,0.000729725,0.000729725
72,1620.43,1.42546,1.4656,0.02098,0.66629,0.62976,0.70194,0.35985,1.56866,1.34467,0.03486,0.00072277,0.00072277,0.00072277
73,1639.17,1.41313,1.40811,0.02036,0.67099,0.65862,0.71101,0.36839,1.57371,1.26189,0.03499,0.000715761,0.000715761,0.000715761
74,1657.54,1.40809,1.3887,0.02038,0.66987,0.61316,0.68337,0.36135,1.58348,1.33291,0.03534,0.0007087,0.0007087,0.0007087
75,1677.03,1.4138,1.45109,0.02113,0.65075,0.67026,0.70323,0.35563,1.66091,1.29043,0.0373,0.000701588,0.000701588,0.000701588
76,1698.17,1.411,1.41595,0.02079,0.64922,0.62604,0.68062,0.35092,1.62836,1.31062,0.03571,0.000694428,0.000694428,0.000694428
77,1727.98,1.41299,1.42021,0.02078,0.66787,0.63726,0.69968,0.3489,1.63334,1.32178,0.03519,0.000687222,0.000687222,0.000687222
78,1750.29,1.4085,1.41944,0.02066,0.66149,0.6571,0.7065,0.3599,1.60873,1.31391,0.03583,0.00067997,0.00067997,0.00067997
79,1771.17,1.39281,1.39773,0.02012,0.62157,0.64263,0.65144,0.3337,1.641,1.34339,0.03742,0.000672675,0.000672675,0.000672675
80,1789.43,1.40421,1.39775,0.02044,0.65301,0.64398,0.69041,0.3622,1.57212,1.29326,0.03462,0.000665339,0.000665339,0.000665339
81,1807.8,1.39291,1.39784,0.02021,0.66945,0.66707,0.7262,0.38138,1.56358,1.25779,0.0352,0.000657963,0.000657963,0.000657963
82,1829.39,1.39266,1.39226,0.02101,0.64399,0.63332,0.66618,0.34664,1.57962,1.37734,0.03558,0.00065055,0.00065055,0.00065055
83,1849.41,1.39292,1.42382,0.02036,0.66768,0.65174,0.70279,0.36743,1.55984,1.30805,0.03476,0.000643101,0.000643101,0.000643101
84,1868.95,1.3928,1.34501,0.02018,0.65589,0.65827,0.68666,0.35634,1.60379,1.33382,0.03617,0.000635617,0.000635617,0.000635617
85,1890.11,1.38684,1.4291,0.02011,0.68986,0.64418,0.70662,0.37651,1.53475,1.29192,0.03391,0.000628101,0.000628101,0.000628101
86,1910.76,1.39452,1.40041,0.02042,0.57684,0.65708,0.67093,0.35259,1.5836,1.31506,0.03448,0.000620555,0.000620555,0.000620555
87,1934.95,1.37633,1.36541,0.02025,0.69959,0.6453,0.70842,0.37684,1.54901,1.28172,0.03397,0.000612981,0.000612981,0.000612981
88,1963.32,1.38025,1.39008,0.02012,0.68217,0.64791,0.70984,0.37064,1.59248,1.24685,0.03474,0.00060538,0.00060538,0.00060538
89,1984.12,1.38592,1.37684,0.01999,0.68024,0.64528,0.69972,0.36274,1.59133,1.29082,0.03536,0.000597754,0.000597754,0.000597754
90,2004.93,1.38271,1.38777,0.01997,0.6802,0.62473,0.6955,0.35643,1.63787,1.3116,0.03528,0.000590105,0.000590105,0.000590105
91,2025.37,1.36417,1.36162,0.01977,0.69138,0.63367,0.69424,0.36512,1.58432,1.30835,0.0357,0.000582435,0.000582435,0.000582435
92,2044.6,1.3774,1.4266,0.02018,0.63928,0.62341,0.68791,0.35296,1.61926,1.32567,0.03632,0.000574746,0.000574746,0.000574746
93,2063.55,1.3663,1.37164,0.02006,0.68882,0.64651,0.70159,0.36953,1.57009,1.23973,0.03426,0.00056704,0.00056704,0.00056704
94,2082.96,1.36809,1.35997,0.01989,0.68109,0.65237,0.69594,0.3663,1.53995,1.29219,0.03477,0.000559318,0.000559318,0.000559318
95,2102.35,1.35372,1.35235,0.01952,0.62463,0.658,0.68872,0.36807,1.54576,1.28532,0.03405,0.000551584,0.000551584,0.000551584
96,2131.88,1.36082,1.31094,0.0196,0.66619,0.66078,0.70222,0.37614,1.52081,1.30334,0.03327,0.000543837,0.000543837,0.000543837
97,2162.64,1.34896,1.30418,0.01974,0.66695,0.65554,0.70098,0.37439,1.54645,1.25963,0.03385,0.000536081,0.000536081,0.000536081
98,2181.83,1.34306,1.33471,0.01938,0.65678,0.66835,0.70501,0.37898,1.54056,1.28884,0.03363,0.000528318,0.000528318,0.000528318
99,2202.18,1.35805,1.33044,0.01958,0.66914,0.66503,0.71032,0.37903,1.57634,1.24794,0.03519,0.000520548,0.000520548,0.000520548
100,2224.11,1.36455,1.33562,0.01929,0.66552,0.64483,0.69957,0.3656,1.56876,1.29104,0.03488,0.000512775,0.000512775,0.000512775
101,2244.44,1.34085,1.34009,0.01967,0.69731,0.63339,0.70986,0.38153,1.5618,1.24853,0.03491,0.000505,0.000505,0.000505
102,2264.36,1.37382,1.3389,0.01983,0.68302,0.6475,0.7064,0.37897,1.56652,1.2391,0.03422,0.000497225,0.000497225,0.000497225
103,2284.24,1.34529,1.28836,0.01964,0.68946,0.65609,0.71764,0.37659,1.58183,1.23658,0.03562,0.000489452,0.000489452,0.000489452
104,2308.16,1.33684,1.32062,0.01948,0.65243,0.67735,0.71506,0.37808,1.55822,1.28209,0.03422,0.000481682,0.000481682,0.000481682
105,2326.41,1.34721,1.30673,0.01945,0.67257,0.64767,0.70276,0.37565,1.56002,1.26676,0.03435,0.000473919,0.000473919,0.000473919
106,2344.94,1.36368,1.3192,0.01972,0.68923,0.6312,0.70385,0.3727,1.57243,1.28733,0.03514,0.000466163,0.000466163,0.000466163
107,2363.14,1.34315,1.29805,0.01948,0.66915,0.65378,0.69511,0.37471,1.54308,1.28395,0.03419,0.000458416,0.000458416,0.000458416
108,2382.88,1.35962,1.28998,0.0195,0.67313,0.67223,0.71135,0.38929,1.51436,1.23251,0.03338,0.000450682,0.000450682,0.000450682
109,2401.95,1.33505,1.27547,0.01932,0.70729,0.62819,0.7036,0.36981,1.56201,1.2658,0.03508,0.00044296,0.00044296,0.00044296
110,2422.53,1.33868,1.31777,0.01909,0.63261,0.64688,0.68773,0.36456,1.57574,1.31529,0.03501,0.000435254,0.000435254,0.000435254
111,2443.27,1.34469,1.2969,0.01972,0.68843,0.63275,0.71054,0.36652,1.58584,1.2831,0.03551,0.000427565,0.000427565,0.000427565
112,2466.01,1.32742,1.28164,0.01901,0.66689,0.63932,0.69174,0.3621,1.56488,1.30421,0.03481,0.000419895,0.000419895,0.000419895
113,2487.42,1.30639,1.23346,0.01914,0.64589,0.64825,0.67974,0.36029,1.58883,1.27901,0.03519,0.000412246,0.000412246,0.000412246
114,2506.63,1.32445,1.25046,0.0191,0.66969,0.67678,0.70639,0.3789,1.5592,1.26981,0.03463,0.00040462,0.00040462,0.00040462
115,2526.35,1.32971,1.27918,0.01907,0.72351,0.64835,0.71419,0.38361,1.54704,1.25253,0.03413,0.000397019,0.000397019,0.000397019
116,2549.27,1.31564,1.29487,0.01903,0.66097,0.66625,0.69008,0.36773,1.55237,1.30132,0.03451,0.000389445,0.000389445,0.000389445
117,2568.24,1.31738,1.27955,0.019,0.66718,0.67847,0.71001,0.37308,1.55534,1.27355,0.03475,0.000381899,0.000381899,0.000381899
118,2586.26,1.33809,1.30314,0.01927,0.65734,0.69685,0.70965,0.37285,1.57241,1.29393,0.03466,0.000374383,0.000374383,0.000374383
119,2605.52,1.32163,1.28545,0.01911,0.66784,0.66218,0.70962,0.37288,1.57788,1.28259,0.03548,0.000366899,0.000366899,0.000366899
120,2623.77,1.32414,1.29151,0.01946,0.65078,0.68727,0.70527,0.36666,1.57082,1.27674,0.03518,0.00035945,0.00035945,0.00035945
121,2641.1,1.28693,1.22091,0.0186,0.64556,0.69053,0.7013,0.3661,1.58964,1.30363,0.03501,0.000352037,0.000352037,0.000352037
122,2663.02,1.33644,1.26279,0.01927,0.69323,0.65475,0.70013,0.37691,1.5352,1.3112,0.03384,0.000344661,0.000344661,0.000344661
123,2682.23,1.30142,1.2501,0.01881,0.68406,0.63485,0.6922,0.35575,1.60389,1.33883,0.03557,0.000337325,0.000337325,0.000337325
124,2699.68,1.30184,1.24288,0.01908,0.66795,0.65653,0.69342,0.36416,1.54784,1.30784,0.03371,0.00033003,0.00033003,0.00033003
125,2717.29,1.3359,1.26875,0.01886,0.65327,0.66811,0.70716,0.38527,1.51545,1.30123,0.03337,0.000322778,0.000322778,0.000322778
126,2734.48,1.28704,1.24723,0.01872,0.66355,0.68154,0.71021,0.37959,1.55119,1.27189,0.0343,0.000315572,0.000315572,0.000315572
127,2753.84,1.30318,1.23107,0.01864,0.67498,0.67736,0.70357,0.37979,1.56593,1.24242,0.03477,0.000308412,0.000308412,0.000308412
128,2771.69,1.28423,1.20893,0.01854,0.70166,0.65063,0.69667,0.3741,1.56829,1.28273,0.03438,0.0003013,0.0003013,0.0003013
129,2790.33,1.30513,1.22369,0.01864,0.69961,0.65787,0.70195,0.36692,1.58798,1.27446,0.03547,0.000294239,0.000294239,0.000294239
130,2836.28,1.29023,1.20239,0.0185,0.71788,0.63103,0.69835,0.38119,1.53775,1.28598,0.03463,0.00028723,0.00028723,0.00028723
131,2860.66,1.29639,1.1777,0.01888,0.72205,0.62519,0.70289,0.37023,1.55804,1.29317,0.03465,0.000280275,0.000280275,0.000280275
132,2886.53,1.29062,1.18999,0.01792,0.67662,0.65638,0.69977,0.38101,1.55517,1.2578,0.0345,0.000273375,0.000273375,0.000273375
133,2905.42,1.28441,1.21594,0.01823,0.68181,0.68198,0.71579,0.38764,1.56986,1.22608,0.03471,0.000266532,0.000266532,0.000266532
134,2934.24,1.29305,1.22665,0.01821,0.68564,0.63009,0.70586,0.37116,1.5811,1.27832,0.03469,0.000259748,0.000259748,0.000259748
135,2956.27,1.30461,1.23345,0.01875,0.66445,0.67692,0.71139,0.37906,1.55529,1.29886,0.03481,0.000253024,0.000253024,0.000253024
136,2981.86,1.28279,1.2218,0.01841,0.67302,0.65446,0.68617,0.37039,1.58549,1.30162,0.03498,0.000246363,0.000246363,0.000246363
137,3004.43,1.30644,1.23294,0.01901,0.68183,0.66089,0.71417,0.38695,1.55208,1.27262,0.03414,0.000239766,0.000239766,0.000239766
138,3026.94,1.29181,1.20309,0.01846,0.69656,0.67648,0.7155,0.37467,1.57109,1.28382,0.03493,0.000233234,0.000233234,0.000233234
