epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,947.126,1.15102,0.70563,0.00296,0.94474,0.93351,0.97536,0.7067,1.03437,0.42025,0.00311,0.000643101,0.000643101,0.000643101
43,968.124,1.17339,0.68512,0.00297,0.95605,0.92459,0.97772,0.68187,1.14248,0.42655,0.0034,0.000628101,0.000628101,0.000628101
44,986.788,1.15402,0.7048,0.00295,0.93978,0.93864,0.9746,0.61885,1.35052,0.47252,0.00406,0.000612981,0.000612981,0.000612981
45,1007.2,1.12645,0.69241,0.00295,0.93742,0.93643,0.97685,0.63571,1.2772,0.45419,0.00382,0.000597754,0.000597754,0.000597754
46,1026,1.12985,0.69003,0.00292,0.96463,0.92922,0.97664,0.68602,1.09081,0.40765,0.00327,0.000582435,0.000582435,0.000582435
47,1045.92,1.14786,0.68574,0.00298,0.96081,0.93343,0.97961,0.74433,0.94729,0.36717,0.003,0.00056704,0.00056704,0.00056704
48,1065.81,1.13815,0.67093,0.00291,0.94576,0.92603,0.97626,0.67298,1.14244,0.43969,0.00343,0.000551584,0.000551584,0.000551584
49,1085.83,1.17102,0.69788,0.00297,0.93826,0.93496,0.9781,0.6786,1.14678,0.42663,0.00345,0.000536081,0.000536081,0.000536081
50,1106.3,1.12812,0.67003,0.00291,0.94876,0.93583,0.97761,0.71623,1.01325,0.39777,0.00304,0.000520548,0.000520548,0.000520548
51,1126.97,1.10492,0.64238,0.00283,0.95435,0.93492,0.97973,0.73173,0.97354,0.38119,0.00294,0.000505,0.000505,0.000505
52,1148.43,1.12712,0.66319,0.0029,0.95805,0.9362,0.98151,0.74848,0.92194,0.36686,0.00281,0.000489452,0.000489452,0.000489452
53,1170.24,1.12411,0.64023,0.00286,0.94464,0.94531,0.97941,0.74046,0.93474,0.36405,0.00284,0.000473919,0.000473919,0.000473919
54,1189.6,1.10695,0.64097,0.00283,0.95897,0.94279,0.98267,0.77859,0.83472,0.3319,0.00259,0.000458416,0.000458416,0.000458416
55,1208.44,1.09104,0.63002,0.00276,0.95321,0.94211,0.98099,0.75375,0.90984,0.35552,0.0028,0.00044296,0.00044296,0.00044296
56,1227.33,1.0922,0.62471,0.00279,0.95004,0.93278,0.9733,0.57363,1.50278,0.49793,0.00449,0.000427565,0.000427565,0.000427565
57,1246.21,1.08986,0.63754,0.00281,0.96738,0.9416,0.98114,0.75087,0.91467,0.3515,0.00277,0.000412246,0.000412246,0.000412246
58,1265.23,1.10926,0.61445,0.00279,0.96261,0.93241,0.97879,0.71155,1.02768,0.38288,0.00308,0.000397019,0.000397019,0.000397019
59,1284.23,1.10059,0.6244,0.00287,0.95474,0.9453,0.98171,0.73128,0.99595,0.37189,0.00298,0.000381899,0.000381899,0.000381899
60,1303.49,1.08872,0.61838,0.00277,0.9537,0.93628,0.97979,0.70175,1.07566,0.39268,0.00321,0.000366899,0.000366899,0.000366899
61,1321.99,1.08881,0.63102,0.00275,0.95053,0.95008,0.98149,0.76123,0.87864,0.35017,0.00267,0.000352037,0.000352037,0.000352037
62,1341.03,1.0898,0.6227,0.00277,0.9595,0.93119,0.97938,0.68461,1.1458,0.41687,0.00344,0.000337325,0.000337325,0.000337325
63,1374.55,1.07182,0.60034,0.0027,0.9653,0.94846,0.98346,0.78038,0.8382,0.32548,0.00258,0.000322778,0.000322778,0.000322778
64,1394.79,1.10149,0.63629,0.00284,0.96346,0.94734,0.98351,0.71584,1.03478,0.3704,0.00311,0.000308412,0.000308412,0.000308412
65,1414.25,1.06548,0.59953,0.00276,0.95943,0.94616,0.98204,0.69347,1.11832,0.3935,0.00337,0.000294239,0.000294239,0.000294239
66,1432.74,1.06795,0.58454,0.00268,0.95373,0.94968,0.98169,0.68893,1.1307,0.39828,0.00337,0.000280275,0.000280275,0.000280275
67,1452.41,1.07052,0.61389,0.00274,0.95125,0.94642,0.98221,0.74258,0.96725,0.3624,0.00293,0.000266532,0.000266532,0.000266532
68,1478.13,1.09508,0.62124,0.00278,0.95481,0.94774,0.98212,0.71849,1.04006,0.36705,0.00315,0.000253024,0.000253024,0.000253024
69,1501.01,1.06223,0.60632,0.00273,0.96245,0.95071,0.9841,0.77443,0.85113,0.33435,0.00259,0.000239766,0.000239766,0.000239766
70,1521.01,1.06112,0.59958,0.00273,0.96349,0.94947,0.98278,0.72985,1.01429,0.36651,0.00306,0.000226769,0.000226769,0.000226769
71,1541.83,1.05644,0.5949,0.00271,0.97457,0.93287,0.98256,0.74317,0.95282,0.35406,0.00287,0.000214046,0.000214046,0.000214046
