epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1227.12,1.65694,1.42724,0.0117,0.63298,0.61725,0.65567,0.34513,1.79215,1.44251,0.02246,0.000346694,0.000346694,0.000346694
43,1248.9,1.67099,1.40684,0.01238,0.67419,0.60054,0.64199,0.33005,1.84468,1.57519,0.02278,0.00033284,0.00033284,0.00033284
44,1270.37,1.64548,1.38372,0.01193,0.62129,0.62179,0.6468,0.34337,1.804,1.57206,0.02284,0.000319029,0.000319029,0.000319029
45,1292.31,1.63432,1.38675,0.01176,0.60547,0.65994,0.6457,0.34901,1.75403,1.46832,0.02179,0.000305281,0.000305281,0.000305281
46,1314.69,1.64284,1.35591,0.01151,0.61519,0.60808,0.63858,0.33429,1.80297,1.49826,0.02248,0.000291619,0.000291619,0.000291619
47,1335.98,1.61034,1.37355,0.01169,0.679,0.62994,0.65003,0.34467,1.78222,1.477,0.02186,0.000278063,0.000278063,0.000278063
48,1357.63,1.64745,1.36279,0.0117,0.60931,0.66077,0.65779,0.35539,1.77056,1.42752,0.02175,0.000264635,0.000264635,0.000264635
49,1380.16,1.63579,1.32559,0.01169,0.6616,0.59654,0.63631,0.33657,1.80356,1.46125,0.02229,0.000251354,0.000251354,0.000251354
50,1401.85,1.62724,1.33151,0.01158,0.60444,0.59722,0.61556,0.34223,1.74981,1.49553,0.02157,0.000238242,0.000238242,0.000238242
51,1423.69,1.62261,1.31796,0.01157,0.66005,0.57321,0.61825,0.3278,1.84992,1.48287,0.02312,0.000225318,0.000225318,0.000225318
52,1445.06,1.61582,1.32693,0.01149,0.60517,0.61366,0.61719,0.32296,1.83605,1.47875,0.02258,0.000212603,0.000212603,0.000212603
53,1466.8,1.61614,1.29816,0.01148,0.63484,0.61858,0.64861,0.35296,1.78324,1.4396,0.02212,0.000200116,0.000200116,0.000200116
54,1489.21,1.58961,1.2876,0.01109,0.57087,0.62197,0.62419,0.32859,1.81431,1.43572,0.02201,0.000187877,0.000187877,0.000187877
55,1511.88,1.61227,1.32005,0.01143,0.65185,0.61253,0.64122,0.34189,1.80933,1.41992,0.02225,0.000175903,0.000175903,0.000175903
56,1533.56,1.59025,1.25865,0.01128,0.63496,0.63992,0.64063,0.34007,1.78479,1.4369,0.02255,0.000164215,0.000164215,0.000164215
57,1556.3,1.58727,1.27636,0.01114,0.69883,0.61051,0.64735,0.33981,1.81563,1.39978,0.02276,0.000152829,0.000152829,0.000152829
58,1578.59,1.58472,1.27744,0.01096,0.65232,0.63509,0.63206,0.33307,1.81806,1.42264,0.0229,0.000141764,0.000141764,0.000141764
59,1609.74,1.57776,1.3035,0.01103,0.58938,0.63235,0.63812,0.33341,1.78425,1.45648,0.02211,0.000131036,0.000131036,0.000131036
60,1633.24,1.55693,1.25457,0.01092,0.62684,0.66422,0.64954,0.34293,1.80004,1.41861,0.02214,0.000120661,0.000120661,0.000120661
61,1655.29,1.57647,1.24335,0.01082,0.64218,0.63788,0.64818,0.34821,1.77856,1.42597,0.02199,0.000110657,0.000110657,0.000110657
62,1677.12,1.57626,1.25108,0.01109,0.62547,0.63855,0.64006,0.33504,1.79975,1.43753,0.02208,0.000101038,0.000101038,0.000101038
63,1699.7,1.54367,1.21156,0.01047,0.62899,0.66112,0.63971,0.33971,1.78997,1.45273,0.02211,9.18197e-05,9.18197e-05,9.18197e-05
64,1721.63,1.57489,1.25287,0.01097,0.62744,0.62755,0.63306,0.33765,1.81064,1.44756,0.02228,8.30154e-05,8.30154e-05,8.30154e-05
65,1744,1.56138,1.21337,0.01082,0.61982,0.63245,0.61662,0.32933,1.79806,1.43716,0.02216,7.46391e-05,7.46391e-05,7.46391e-05
66,1766.23,1.54647,1.20848,0.01069,0.6227,0.62819,0.61866,0.33298,1.77319,1.4591,0.02178,6.67037e-05,6.67037e-05,6.67037e-05
67,1788.24,1.55322,1.21616,0.01081,0.66726,0.61968,0.63359,0.34401,1.77003,1.46279,0.02167,5.92214e-05,5.92214e-05,5.92214e-05
68,1848.04,1.5589,1.22657,0.01104,0.63095,0.61291,0.63499,0.33843,1.79682,1.43543,0.02225,5.22037e-05,5.22037e-05,5.22037e-05
