epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1110.84,2.17269,1.69306,0.97123,0.93624,0.66769,0.71797,0.34461,1.76158,1.12935,0.95171,0.000466163,0.000466163,0.000466163
44,1124.76,2.0482,1.50889,0.95961,0.78412,0.6764,0.73015,0.34665,1.86562,1.10247,0.95278,0.000446819,0.000446819,0.000446819
45,1136.51,2.08026,1.52847,0.94804,0.84594,0.69655,0.73254,0.34503,1.78484,1.06193,0.94586,0.000427565,0.000427565,0.000427565
46,1148.82,2.0701,1.50366,0.95058,0.82302,0.68521,0.73171,0.3566,1.7594,1.0823,0.9383,0.00040843,0.00040843,0.00040843
47,1161.39,2.07965,1.51842,0.95429,0.86378,0.69189,0.73472,0.3589,1.76231,1.05717,0.93557,0.000389445,0.000389445,0.000389445
48,1174.5,2.15608,1.57569,0.95178,0.87561,0.68581,0.74321,0.34965,1.83349,1.07089,0.94358,0.000370637,0.000370637,0.000370637
49,1188.45,2.06332,1.44848,0.96115,0.86679,0.69105,0.74114,0.36306,1.74419,1.05875,0.93693,0.000352037,0.000352037,0.000352037
50,1203.46,2.04754,1.42991,0.96151,0.87703,0.70482,0.74791,0.37005,1.73268,1.04256,0.93525,0.000333672,0.000333672,0.000333672
51,1227.1,2.03774,1.42827,0.9385,0.87467,0.70169,0.7472,0.37868,1.66872,1.00561,0.92914,0.000315572,0.000315572,0.000315572
52,1239.87,2.01911,1.43411,0.94822,0.86697,0.71548,0.75408,0.37616,1.6905,1.00657,0.93333,0.000297763,0.000297763,0.000297763
53,1260.8,1.96211,1.37618,0.95412,0.84438,0.70197,0.7488,0.36109,1.7432,1.0172,0.94124,0.000280275,0.000280275,0.000280275
54,1274.88,2.03232,1.39944,0.9366,0.90202,0.69318,0.75104,0.38241,1.69796,1.00983,0.92635,0.000263132,0.000263132,0.000263132
55,1288.82,1.96703,1.37383,0.93555,0.85314,0.71154,0.75516,0.37778,1.6684,0.98023,0.92361,0.000246363,0.000246363,0.000246363
56,1300.46,1.98794,1.38037,0.93097,0.85711,0.70061,0.74355,0.3651,1.70271,0.99918,0.92929,0.000229993,0.000229993,0.000229993
57,1313.66,1.97807,1.37864,0.94295,0.85406,0.70634,0.75244,0.3751,1.6866,0.97379,0.92509,0.000214046,0.000214046,0.000214046
58,1325.87,1.93403,1.32593,0.93234,0.83699,0.70158,0.75273,0.37136,1.65447,0.97867,0.92206,0.000198548,0.000198548,0.000198548
59,1339.17,1.97216,1.32413,0.93915,0.85398,0.71142,0.75556,0.36433,1.71987,0.99886,0.92826,0.000183523,0.000183523,0.000183523
60,1355.32,2.00344,1.47009,0.94055,0.8803,0.71279,0.76337,0.38538,1.62476,0.95851,0.91955,0.000168994,0.000168994,0.000168994
61,1371.47,1.97878,1.37119,0.93585,0.88427,0.69814,0.75264,0.35838,1.80879,1.01028,0.93173,0.000154982,0.000154982,0.000154982
62,1385.23,1.93908,1.36314,0.93657,0.88911,0.71206,0.75345,0.37933,1.70456,0.99041,0.92246,0.00014151,0.00014151,0.00014151
63,1398,1.96047,1.35104,0.9238,0.88919,0.69619,0.75444,0.36852,1.75362,0.98964,0.92747,0.000128599,0.000128599,0.000128599
64,1417.09,2.00638,1.4208,0.95605,0.92138,0.72023,0.76456,0.39188,1.65064,0.95495,0.91929,0.000116268,0.000116268,0.000116268
65,1431.84,1.94656,1.35981,0.94903,0.89676,0.71285,0.7639,0.37898,1.68574,0.94808,0.9209,0.000104537,0.000104537,0.000104537
66,1444.26,1.92349,1.3174,0.92103,0.83817,0.72563,0.76608,0.38273,1.70596,0.95876,0.92166,9.34225e-05,9.34225e-05,9.34225e-05
67,1457.55,1.96497,1.39697,0.94918,0.84144,0.72605,0.75717,0.3811,1.68772,0.96022,0.91907,8.29431e-05,8.29431e-05,8.29431e-05
68,1470.92,1.94042,1.28743,0.92205,0.86138,0.71728,0.75956,0.38711,1.66808,0.94663,0.91642,7.31145e-05,7.31145e-05,7.31145e-05
69,1484.77,1.98409,1.36674,0.93794,0.85557,0.71927,0.76237,0.3882,1.68413,0.94836,0.91673,6.39518e-05,6.39518e-05,6.39518e-05
