epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,848.98,2.34734,2.08352,0.00309,0.83034,0.60014,0.66602,0.32633,1.94987,1.4357,0.00296,0.000466163,0.000466163,0.000466163
44,868.671,2.31848,2.12755,0.00306,0.87446,0.55132,0.66891,0.3295,1.85902,1.47967,0.00283,0.000446819,0.000446819,0.000446819
45,887.485,2.33318,2.07481,0.00308,0.81713,0.60352,0.67659,0.3376,1.84651,1.40663,0.00286,0.000427565,0.000427565,0.000427565
46,907.083,2.33562,2.03741,0.00306,0.82149,0.60501,0.6759,0.34697,1.78755,1.40065,0.00276,0.00040843,0.00040843,0.00040843
47,930.423,2.35872,2.04074,0.00303,0.85104,0.60812,0.68847,0.34955,1.82156,1.41205,0.0028,0.000389445,0.000389445,0.000389445
48,947.926,2.29124,1.9645,0.00283,0.83293,0.62535,0.68908,0.3439,1.84682,1.37323,0.00281,0.000370637,0.000370637,0.000370637
49,970.653,2.31869,2.01415,0.00298,0.8355,0.62113,0.68449,0.34333,1.84476,1.39712,0.00283,0.000352037,0.000352037,0.000352037
50,989.957,2.23673,1.96221,0.00288,0.87739,0.5939,0.68224,0.34594,1.85297,1.39535,0.00283,0.000333672,0.000333672,0.000333672
51,1009.61,2.29783,2.01038,0.00295,0.87643,0.62114,0.69646,0.3511,1.84619,1.36245,0.00282,0.000315572,0.000315572,0.000315572
52,1032.94,2.28672,2.00371,0.00297,0.87483,0.60802,0.69363,0.34455,1.87929,1.39191,0.00285,0.000297763,0.000297763,0.000297763
53,1047.25,2.29063,1.98375,0.00296,0.879,0.62741,0.70175,0.35597,1.85638,1.36918,0.00284,0.000280275,0.000280275,0.000280275
54,1063.94,2.2808,1.91043,0.00288,0.86341,0.63224,0.70484,0.35722,1.82098,1.3876,0.0028,0.000263132,0.000263132,0.000263132
55,1082.63,2.24064,1.91683,0.00289,0.81751,0.61299,0.70352,0.36212,1.8207,1.34031,0.00279,0.000246363,0.000246363,0.000246363
56,1098.2,2.29048,1.93083,0.00294,0.87702,0.61932,0.70299,0.36909,1.78717,1.33521,0.00271,0.000229993,0.000229993,0.000229993
57,1115.27,2.30438,1.96953,0.00297,0.80698,0.62114,0.70359,0.36786,1.80335,1.34495,0.00275,0.000214046,0.000214046,0.000214046
58,1132.45,2.24335,1.89492,0.00286,0.82411,0.61824,0.70582,0.36092,1.8595,1.33314,0.00283,0.000198548,0.000198548,0.000198548
59,1151.24,2.27531,1.91673,0.00288,0.82756,0.6088,0.70969,0.36237,1.83293,1.34925,0.00279,0.000183523,0.000183523,0.000183523
60,1168.93,2.25304,1.89715,0.00287,0.80598,0.62806,0.7057,0.35279,1.86712,1.34585,0.00282,0.000168994,0.000168994,0.000168994
61,1188.87,2.29701,1.9399,0.00298,0.74027,0.66651,0.70366,0.36576,1.83356,1.32197,0.00279,0.000154982,0.000154982,0.000154982
62,1210.7,2.24111,1.87573,0.0029,0.84077,0.65438,0.70687,0.36567,1.85765,1.30564,0.00281,0.00014151,0.00014151,0.00014151
63,1228.3,2.25056,1.89706,0.00285,0.80603,0.63709,0.70726,0.35733,1.86099,1.33148,0.00282,0.000128599,0.000128599,0.000128599
64,1248.53,2.25643,1.89469,0.00293,0.79878,0.64804,0.71005,0.36751,1.83254,1.30536,0.00279,0.000116268,0.000116268,0.000116268
65,1266.09,2.2568,1.83858,0.00286,0.89253,0.62172,0.71442,0.37107,1.83622,1.30345,0.00278,0.000104537,0.000104537,0.000104537
66,1286.44,2.27642,1.92943,0.00293,0.90688,0.62265,0.71473,0.37092,1.82987,1.30784,0.00277,9.34225e-05,9.34225e-05,9.34225e-05
67,1305.29,2.26215,1.90249,0.00291,0.90595,0.62555,0.70729,0.37161,1.81598,1.28971,0.00276,8.29431e-05,8.29431e-05,8.29431e-05
68,1323.56,2.22682,1.83517,0.00286,0.90406,0.62428,0.70554,0.37202,1.82918,1.28503,0.00278,7.31145e-05,7.31145e-05,7.31145e-05
69,1340.94,2.22666,1.83068,0.00286,0.8857,0.63568,0.71154,0.37569,1.82472,1.298,0.00278,6.39518e-05,6.39518e-05,6.39518e-05
70,1357.73,2.22025,1.82611,0.00279,0.80144,0.63655,0.70914,0.36704,1.83129,1.32441,0.00278,5.54691e-05,5.54691e-05,5.54691e-05
71,1402.46,2.09686,1.70199,0.00289,0.90166,0.6166,0.69478,0.3533,1.90341,1.32459,0.00288,4.76796e-05,4.76796e-05,4.76796e-05
72,1419.42,2.03417,1.6109,0.00289,0.87511,0.62756,0.68924,0.34973,1.90249,1.31827,0.00289,4.05953e-05,4.05953e-05,4.05953e-05
73,1438.39,2.07818,1.59929,0.00296,0.88635,0.60327,0.68872,0.35331,1.89368,1.32881,0.00287,3.4227e-05,3.4227e-05,3.4227e-05
74,1461.18,2.06182,1.58259,0.00291,0.87639,0.60202,0.68464,0.35027,1.90761,1.34512,0.00288,2.85847e-05,2.85847e-05,2.85847e-05
75,1479.08,2.00724,1.5376,0.00284,0.88037,0.60283,0.68569,0.34864,1.9454,1.35678,0.00292,2.36769e-05,2.36769e-05,2.36769e-05
76,1497.22,2.04319,1.57781,0.00288,0.87026,0.61233,0.68632,0.35038,1.92404,1.36351,0.0029,1.95113e-05,1.95113e-05,1.95113e-05
77,1514.52,2.04488,1.5818,0.00289,0.86527,0.63015,0.68904,0.35427,1.92174,1.35813,0.00289,1.60943e-05,1.60943e-05,1.60943e-05
78,1534.28,2.02616,1.5697,0.00286,0.87691,0.6254,0.69032,0.35642,1.90102,1.34317,0.00287,1.34311e-05,1.34311e-05,1.34311e-05
79,1554.27,2.02648,1.53277,0.00287,0.87851,0.63235,0.69245,0.35795,1.89323,1.33751,0.00286,1.15259e-05,1.15259e-05,1.15259e-05
80,1570.65,2.04942,1.54413,0.00289,0.8827,0.62956,0.69346,0.35805,1.8863,1.3364,0.00286,1.03816e-05,1.03816e-05,1.03816e-05
