epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,5539.18,1.59864,1.34707,0.01226,0.60775,0.61708,0.60921,0.31166,1.8622,1.46785,0.02546,0.000453831,0.000453831,0.000453831
85,5604.03,1.584,1.30475,0.01211,0.64831,0.60398,0.64407,0.33491,1.82497,1.41953,0.02447,0.000448464,0.000448464,0.000448464
86,5669.76,1.60167,1.3146,0.01205,0.63824,0.66531,0.66502,0.33701,1.8817,1.38364,0.02496,0.000443077,0.000443077,0.000443077
87,5734.96,1.60002,1.34451,0.01185,0.66547,0.64361,0.65269,0.33413,1.85557,1.4032,0.02493,0.000437668,0.000437668,0.000437668
88,5799.71,1.60716,1.34434,0.0119,0.64778,0.64206,0.66311,0.34554,1.84279,1.41831,0.02518,0.000432241,0.000432241,0.000432241
89,5864.37,1.58474,1.32628,0.01183,0.68961,0.58327,0.62649,0.33221,1.81523,1.40836,0.02403,0.000426796,0.000426796,0.000426796
90,5931.48,1.55914,1.32072,0.01148,0.61485,0.62093,0.61938,0.31486,1.89132,1.43115,0.0251,0.000421335,0.000421335,0.000421335
91,5997.33,1.60027,1.28296,0.01212,0.69977,0.6396,0.6794,0.35509,1.82187,1.38716,0.02368,0.000415859,0.000415859,0.000415859
92,6062.3,1.57665,1.26629,0.01189,0.68591,0.61589,0.61492,0.31259,1.87312,1.50334,0.0254,0.000410369,0.000410369,0.000410369
93,6127,1.59514,1.3003,0.012,0.65161,0.63872,0.64734,0.33753,1.83957,1.38617,0.02533,0.000404867,0.000404867,0.000404867
94,6192.08,1.60083,1.30534,0.01176,0.6495,0.5946,0.63259,0.33301,1.82923,1.35256,0.02453,0.000399353,0.000399353,0.000399353
95,6256.93,1.58379,1.26217,0.01187,0.71002,0.62746,0.65775,0.34434,1.84321,1.33786,0.02496,0.000393831,0.000393831,0.000393831
96,6322.54,1.5837,1.29144,0.01153,0.66791,0.60244,0.66021,0.33953,1.83671,1.40528,0.02473,0.0003883,0.0003883,0.0003883
97,6387.74,1.5689,1.29535,0.01158,0.5817,0.61727,0.62936,0.32881,1.84754,1.43465,0.02485,0.000382762,0.000382762,0.000382762
98,6452.59,1.57455,1.28061,0.01167,0.6968,0.59486,0.63753,0.33402,1.86406,1.43356,0.02497,0.000377219,0.000377219,0.000377219
99,6517.81,1.5922,1.25199,0.01188,0.66662,0.59566,0.63823,0.33937,1.84204,1.439,0.02482,0.000371672,0.000371672,0.000371672
100,6582.82,1.57411,1.24247,0.01173,0.6828,0.59146,0.63932,0.34254,1.82961,1.44923,0.02419,0.000366121,0.000366121,0.000366121
101,6647.48,1.5695,1.23724,0.01175,0.63617,0.6229,0.65178,0.35037,1.82147,1.45102,0.02528,0.00036057,0.00036057,0.00036057
102,6712.75,1.55642,1.2107,0.01146,0.65427,0.65428,0.66962,0.35901,1.82746,1.38205,0.02489,0.000355019,0.000355019,0.000355019
103,6778.92,1.57156,1.23906,0.01201,0.70092,0.63471,0.6737,0.35661,1.80702,1.34959,0.02466,0.000349468,0.000349468,0.000349468
104,6844.2,1.57462,1.21623,0.01183,0.75178,0.65328,0.69961,0.36934,1.80775,1.33925,0.02447,0.000343921,0.000343921,0.000343921
105,6909.38,1.55894,1.2094,0.01143,0.71774,0.63211,0.67823,0.36307,1.80776,1.3376,0.02399,0.000338378,0.000338378,0.000338378
106,6974.12,1.5751,1.21103,0.01198,0.6901,0.66698,0.69267,0.37047,1.80935,1.33542,0.02434,0.00033284,0.00033284,0.00033284
107,7038.89,1.55384,1.20553,0.01164,0.76707,0.5898,0.68059,0.36999,1.82676,1.32439,0.02518,0.000327309,0.000327309,0.000327309
108,7103.76,1.55685,1.22812,0.01134,0.70437,0.62811,0.67385,0.35666,1.80384,1.34208,0.02464,0.000321787,0.000321787,0.000321787
109,7169.53,1.53764,1.18997,0.01142,0.69645,0.66341,0.68076,0.36455,1.82912,1.30564,0.02473,0.000316273,0.000316273,0.000316273
110,7234.3,1.53568,1.18085,0.01111,0.70941,0.6204,0.66542,0.35951,1.82282,1.37789,0.02474,0.000310771,0.000310771,0.000310771
